frame,t,left_ankle_x,left_ankle_y,left_ankle_c,left_elbow_x,left_elbow_y,left_elbow_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_wrist_x,left_wrist_y,left_wrist_c,right_ankle_x,right_ankle_y,right_ankle_c,right_elbow_x,right_elbow_y,right_elbow_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_wrist_x,right_wrist_y,right_wrist_c
76,5.065922686673812,0.8775461776561723,0.5717564228927348,0.08222410604905858,0.8064621169970181,0.5695810937127077,0.39206003654235233,0.6826143504754952,0.26402350556200355,0.6604299825273046,0.7915481519395002,0.22329879600371633,0.3111655173934388,0.5943209489349786,0.6551733360388248,0.551412975188005,0.949127902419897,0.5900009157098463,0.3134357279311948,0.7960046809578671,0.5514907867429828,0.0546488883484129,0.7593128623770453,0.6224085913564524,0.2881964409739972,0.6445198880238517,0.26775643996158804,0.6531233863114881,0.7441676078244722,0.034730740903634774,0.33463020502955887,0.6020180400239101,0.6747347616520794,0.40277167128485264,0.9200084300536011,0.6078379639169142,0.30850650879211916
77,5.1325795641300465,0.8870203386550892,0.547763806879938,0.0724976745291692,0.8117370430315135,0.562615503727643,0.34048504438585947,0.6969044281304878,0.26921193632559465,0.644627808081475,0.8009579334015758,0.1811522638559597,0.3278023468046894,0.6120519844821504,0.6651020682413077,0.5542829079595472,0.9281701483977096,0.5781943704157774,0.2760457532224125,0.8054773792954075,0.5445120716665726,0.06521547366291078,0.7741100980605108,0.6056163729402035,0.2670551539970399,0.6592603029094684,0.27185342329152085,0.6483539641761437,0.7585127328240615,0.03032369526977853,0.3167942633583639,0.6248294207276243,0.6815924210045553,0.41823805941710335,0.9047259522833899,0.592181351834978,0.29412032773071684
78,5.19923644158628,0.9042429718022147,0.5541147329810623,0.074203767839602,0.8164046385832309,0.5559422173970925,0.32825498029857403,0.7112457810450397,0.2725737777000784,0.6312412965674139,0.8082882168575217,0.14685864241006036,0.3320262564491837,0.6392655657236903,0.6704029469934063,0.48925198361613476,0.9130914003572669,0.5687685176110033,0.2575200994107776,0.8143845308090678,0.5400766678313049,0.06776097688364818,0.7858709489318072,0.6058241344430138,0.2513347269306947,0.6719753981655874,0.2753931571436537,0.6438238263816559,0.7720910171193871,0.026127758338594567,0.29870850903626234,0.6460917308188547,0.6892350445345097,0.41529173909480943,0.8947350011951507,0.585027668519374,0.26684607950825817
79,5.265893319042515,0.9137997224048455,0.5529211670878222,0.06697828250211985,0.8195724828201675,0.5496791560549726,0.3380104879162274,0.7245236681786221,0.2791732916550731,0.6226695933643133,0.8165266635166876,0.11993666743602005,0.3306579159316706,0.6601842750314975,0.67455688947415,0.4264658192423036,0.8998751235740826,0.5596396338443569,0.22315942440777248,0.8214469876500314,0.5343896108992603,0.06224768378963339,0.7989588693787526,0.6056963377744428,0.23336481461607372,0.6847136450629264,0.2810624114189635,0.6318839622092981,0.779148424428542,0.02406112767421733,0.288458120328871,0.6724582445031063,0.6976695760214371,0.407429508438552,0.8859015048890735,0.573501291786477,0.2500741989451991
80,5.332550196498749,0.9261630927813593,0.5581673431970828,0.07226363511548449,0.8227824841466065,0.5471173969188683,0.3140949650304764,0.7361174263069663,0.2810275430931167,0.5468617505791307,0.8201875783719439,0.20218961839171767,0.2741115262899627,0.6795197335246487,0.6832486457345935,0.42380656795716687,0.888755217610792,0.5544399747451633,0.20878922597050054,0.8163099429299312,0.5669902291399405,0.05189524891380682,0.8092895282117424,0.5972071785569566,0.21339852042740948,0.700017307823565,0.2795671182087334,0.5619760141811958,0.7870714384411491,0.14370406800241098,0.2393815757852297,0.6939800009255136,0.7027580224771534,0.4048426326678949,0.8826865388035318,0.568088378838575,0.23293218203690425
81,5.399207073954984,0.9397117976580098,0.5637867846948428,0.07721233470571844,0.8251544812938783,0.5444140312893672,0.2846446072019934,0.7523422509439495,0.28020085894692076,0.482594586568079,0.8227836805755153,0.26390650991036513,0.22652803377658765,0.7032590554049241,0.6918281846617106,0.3991087893407854,0.8770979050151474,0.5504637582461429,0.18035763526343812,0.8219138853780332,0.5585145852170122,0.05253790484789383,0.8169046269105193,0.5823040285778346,0.19041757327513986,0.7137906588122578,0.27762087839534066,0.5051747728222363,0.825719691760915,0.22985156483436286,0.21842153207631915,0.7119742333987971,0.7054980821052579,0.38516177150144243,0.8784835563563935,0.5615603656227399,0.2107722133462173
82,5.465863951411218,0.9508707073715557,0.566072805632156,0.08615475230084108,0.8276918991105726,0.5413672946153866,0.2541817901498317,0.7594261741644308,0.28512431783380615,0.4353778121129685,0.8261699333329404,0.3144000659261864,0.19095724312544377,0.7199985898248853,0.6993020600775436,0.3811697955736568,0.8518743398469263,0.553819805253378,0.15234128032631483,0.8175468224709752,0.5788864653270828,0.044580396101263145,0.8239209712542152,0.5728670103607418,0.17186135981239553,0.7262703448140885,0.27893351044408626,0.4515983715719981,0.8557821929038186,0.2984938192922645,0.2177569018695514,0.7287058234293953,0.7104926090748619,0.38962602545844766,0.8713969410628981,0.555176677755913,0.18707491219556668
83,5.532520828867453,0.9595636246512118,0.5680717101963376,0.09178082859648265,0.8122830759443419,0.5637706059025754,0.21542878373195645,0.7620415310864581,0.289559836013337,0.3947930500710816,0.821449776851289,0.37412903625764227,0.15776097553933074,0.7280671649545433,0.7068692188818897,0.3829943474776785,0.8338799383387228,0.5812703250796251,0.1279315190077369,0.8142165842394451,0.6007243284353723,0.03824171336323975,0.8261140991049651,0.5837654148147776,0.1514109596312656,0.7463823771162245,0.27995699664872603,0.39735574961241116,0.8805203056002155,0.3540352001634259,0.2030923433616766,0.7460281491342938,0.716303347056032,0.3518648767870844,0.8702955342269665,0.565916945499103,0.15989719289951593
84,5.599177706323687,0.9665179823167946,0.5716052310682944,0.09186857365475494,0.8178050693637194,0.562804852947158,0.192214024950901,0.7697070178035842,0.28951553290940923,0.36204229420859113,0.8254147810643138,0.4034985376914166,0.13355287062497467,0.7406878394579889,0.7131796512094851,0.4117001363950762,0.8396368428981511,0.5717565201879066,0.1299173404026464,0.7975135805400546,0.5782063634212105,0.04357974757219123,0.827624258104773,0.5738629440153659,0.136142623400737,0.7514855079399279,0.2805662276023365,0.3657872672123594,0.9009545974464811,0.39788271306729467,0.1880424225342281,0.7509772372296458,0.7168451058903701,0.35156197741843703,0.8687625246792416,0.558803753027853,0.1460566457781241
85,5.6658345837799216,0.9542131522757075,0.5695421303922027,0.08498143914664905,0.8209780118279507,0.5570492903586725,0.19313829969552307,0.7764493176654137,0.2868444207180151,0.3315362612520734,0.8134574685816146,0.39416167724290074,0.11771078177191044,0.7500088749485018,0.7120549943516823,0.4014516051068141,0.84060939192106,0.5646255559254107,0.13439305279639846,0.8050890137507387,0.5693161631437372,0.04204286534162177,0.8150668237239613,0.5547895701475954,0.14386212585453126,0.7532325595654433,0.27889249099681673,0.3417702939306007,0.8704936927582103,0.3862625107667935,0.1652556879529959,0.7512374315302377,0.7162784781487279,0.3704904726760979,0.8625405563950047,0.5383521504954789,0.12934185731792813
86,5.7324914612361555,0.9484297593007296,0.5668664261193347,0.07933568095823225,0.8237997978061717,0.5534032948968013,0.1993645952636969,0.7782109339487677,0.28690104745774336,0.3275312884740098,0.8197618678668481,0.32339541634447244,0.12274833137112637,0.7541927050079347,0.7092470857676008,0.36913005315893765,0.8410603208488597,0.5584742265167568,0.1402278733570376,0.812323667188793,0.560983478610693,0.0457882701740409,0.8003472760224736,0.5409341610867195,0.1486097018566444,0.7503541994124561,0.2804106563201737,0.35722537248884095,0.8942934851666513,0.42526979808029275,0.14335594312028935,0.7474781826051717,0.7139399287248844,0.3620603173269745,0.8579872595500553,0.5382569581473902,0.1425963593990355
87,5.79914833869239,0.9427709785755324,0.5439930843902645,0.07153178139058826,0.8256025862002596,0.5522505218312899,0.1983832598920641,0.7739595500192742,0.29140174240230615,0.33263699047502393,0.8220965707667147,0.2614430000774214,0.16690961809410876,0.7522809227725221,0.7053626206061155,0.3251359794826021,0.8422960005717576,0.555336092887142,0.15891878941210102,0.8181843579453704,0.5543994185010421,0.061394711386024564,0.8059392869396524,0.5419466978230805,0.15444230164263364,0.7416647186303067,0.2849269759552631,0.411654114004409,0.8777834996239522,0.3429263535386661,0.1621452330404667,0.7378812992503361,0.7130757043477054,0.3749404382144544,0.8540943898543998,0.5396894574328291,0.19790374862915272
88,5.865805216148624,0.9224605486914196,0.5447710742626999,0.07900669680856132,0.8256393870754422,0.5516371746481068,0.24493792901007158,0.7626232049911579,0.28954145789431807,0.3592586702723226,0.8217700119310598,0.3136300055497606,0.14803861362897736,0.7343890563981019,0.700382187091582,0.35290550266033094,0.8416759818805934,0.5602697173578093,0.1484463518941561,0.8212357974563025,0.5526380321725073,0.06723944499163596,0.7977000713287606,0.550901272767284,0.14870673616865251,0.7327862231273594,0.2849293312944534,0.411039077660589,0.8602469384397013,0.29664144243767576,0.14320761731101259,0.7240388007108463,0.7090825493904873,0.3808212503937986,0.8494877726066339,0.5485895800720874,0.18916157486252783
89,5.932462093604859,0.9034982860982163,0.5474200479248694,0.08406576867359848,0.8251708428894187,0.553689636359263,0.28999684651349245,0.7453607433676213,0.2907959380172672,0.3842937975421684,0.8146020289654717,0.25398435739437497,0.19844754563302502,0.7057669914830751,0.6934990160650198,0.3983157680378412,0.8395095944415476,0.5674452694116076,0.13446676630450563,0.8202473097256011,0.5529343788897088,0.07069244258855795,0.7970622491787923,0.5566151212640591,0.15736118416101913,0.7193211315742448,0.2857877045089056,0.4591660208870162,0.837843070008353,0.24505508726613298,0.1771346332298373,0.7147168565705692,0.7091928645589292,0.3802738011001036,0.8432046222868148,0.5583121481046059,0.1729506123241806
90,5.999118971061093,0.8871570420980249,0.5524727290518707,0.08083015664782502,0.8222509726551934,0.5610752285080343,0.32072634021166374,0.7256989927005362,0.2884971029299881,0.4391347193157782,0.804120502185439,0.20432014180429584,0.24596946061873998,0.6757339006319862,0.6872804779200702,0.47148681528934283,0.868015398980057,0.573262970595204,0.1993249706321818,0.8240996736853272,0.4429377364302747,0.08316998798255137,0.8027831206282817,0.5709504541546494,0.17471936114717468,0.7050994752781642,0.2845887147755663,0.502538979639148,0.8211520151917105,0.19743488636360826,0.2395391227139358,0.699216035915635,0.7073148190671873,0.37199800969111807,0.8702251711036829,0.5672438027465327,0.25411304379916383
91,6.065775848517328,0.873364094314559,0.5554129628855091,0.08310428398344022,0.8112328016493928,0.5755324507202457,0.3154045265493664,0.7028900027999554,0.2875671904673883,0.4352822143583385,0.7884583284947196,0.16549993454730755,0.2724464426137969,0.6431863836968121,0.6773383632015346,0.5220048733359054,0.8900935335166262,0.5774634329069799,0.25240648801277976,0.8240548363184096,0.3552274896078366,0.09817940786364884,0.7927479179351206,0.5880353019070936,0.19751187974682605,0.6936666344751559,0.28532345719108904,0.5094296460068506,0.7950878967145257,0.1637235380748611,0.23749485801325834,0.6812353236780342,0.7033244490380821,0.34615944433965595,0.8913052041169857,0.5739880944890964,0.3009474956625
92,6.132432725973562,0.8581427720527519,0.44433037030840733,0.11195087840154253,0.7997791380671034,0.5886922116633854,0.33293212028963354,0.679199190197728,0.28144506783411577,0.44987608104935395,0.7737742988660272,0.13352156120740372,0.32134572583023435,0.6140447324533603,0.6677600276240634,0.5688768631462634,0.9069788681035842,0.5813875315657573,0.30566786142310226,0.8209566347483923,0.28508668923859265,0.13421648776438405,0.7821297789930245,0.6030912530765782,0.22524289341347342,0.6778671125689858,0.2790294955330684,0.5501146892481075,0.7782958212931295,0.13188052105101555,0.2317924008025058,0.6582006417358539,0.6973017787739227,0.32535123315460135,0.907806154794443,0.579527711518859,0.3695376462644971
93,6.199089603429797,0.8478877375396625,0.46934218874092754,0.1078712853590209,0.7842045951674279,0.6030294367119949,0.32976948477922274,0.6576450477110084,0.27295298613012375,0.5090014307498225,0.7591583155309627,0.10881717702311675,0.36379632486966235,0.5889767997280234,0.658423779946083,0.614836788673749,0.8916295708470031,0.6144714210884823,0.2541795701255061,0.8150439638045732,0.22878669729543305,0.14516735999509947,0.7700716134165876,0.6157998547828873,0.22844482601942162,0.6584443791802497,0.2714296992745077,0.5971414192337217,0.7615882923952214,0.10951802970721412,0.23288461508379998,0.6265730065222281,0.6816190271222266,0.4127716738939814,0.921034261947432,0.5848078891819757,0.38973838264994914
94,6.265746480886031,0.840399132559501,0.4899962915620475,0.10360624544219643,0.7723178449304817,0.6118416006124243,0.33241238004444756,0.6397130497349688,0.26885590940237475,0.4848193680285842,0.7464620489053305,0.089507942936817,0.41730325328562246,0.5695803815377136,0.6521805394025757,0.6212458185351296,0.9080663634341943,0.6128300193514072,0.2661238932982809,0.813557440292621,0.18466386453131894,0.1687331869500896,0.7635887643698973,0.6221008504133766,0.23597892833758624,0.6420284425493694,0.26606673329083724,0.6133900438800194,0.745337177972116,0.09194013847314587,0.2610622937840352,0.6026204905601897,0.6703730653638579,0.4591709152031368,0.9314726355596852,0.5887454044966731,0.42460347553295374
95,6.332403358342265,0.834679187448663,0.5061908542030071,0.10385822874225355,0.7608038451696968,0.6184803815488995,0.3419860327758687,0.6246026522360952,0.26411708783722265,0.494204843444779,0.734694434656491,0.07308747696613208,0.45690492715242376,0.5546141190729443,0.6470966592098963,0.6319294350939119,0.8944554696879379,0.6178535392733926,0.24371646836405808,0.8090233399484827,0.14879634257685193,0.18915978068494962,0.7561902706626354,0.6290240450462774,0.25608174572793035,0.6300864867589169,0.2619524713675865,0.6282373313152582,0.7361561096987073,0.07549943158996718,0.2863222833762272,0.5893376176907665,0.6656558736892492,0.4179193139210086,0.9398370315968572,0.5914137992977169,0.4464331971820393
96,6.399060235798499,0.8301899918809276,0.519533624562662,0.10208230016165715,0.7528116080304413,0.623075590277114,0.3502931137496867,0.6128417067879607,0.2582456109254865,0.5355489209518072,0.7275677549471776,0.06000642987279046,0.49965217849256893,0.5433539031666044,0.6428730213376437,0.6363074602760572,0.8838815506618494,0.6218660132767768,0.226862514972733,0.8155644094160617,0.12015125390738089,0.2008182107955946,0.7500569347384214,0.6347242366283,0.2730601375930102,0.6184300464170213,0.25737113386954374,0.6687969163293672,0.7388788848941281,0.06069909090558036,0.3007077416809165,0.5763157252752024,0.6618745624806046,0.40543287278292506,0.9466551844548845,0.5935985711192343,0.45394860166042633
97,6.465717113254733,0.8302786857998166,0.5286273998523087,0.09466009078449998,0.7456595041863465,0.6273405438617059,0.35750051058249777,0.603757247380747,0.25371493497127756,0.5725882494628618,0.7218561234180387,0.04948250313351908,0.5112789165229981,0.5342072867331126,0.639673914411271,0.6425772048694054,0.8720695826467891,0.6205803598310162,0.22217061715129738,0.8133020643561222,0.20739399382948748,0.1685056708396064,0.7450479605867577,0.6411134418653537,0.2889980690187288,0.6092621431173512,0.25373186076136833,0.6983368790336476,0.7363066387037241,0.049999072092845785,0.3075448803926916,0.5656660512513509,0.6590377092191029,0.3949121358480289,0.9525257233199806,0.5957174155692461,0.462866198680636
98,6.532373990710968,0.8269367981843785,0.537460104028728,0.0972707081876357,0.7402515203565236,0.6310071616137178,0.3589134710384775,0.5961045027195085,0.2504076250285663,0.6019369001531751,0.714779238868098,0.041074317448340725,0.5146229657531884,0.5267639297626192,0.6370589342900947,0.645602181566728,0.8922861459300534,0.6173278328057615,0.245854624881774,0.8116302565073282,0.27695035131358997,0.1425313423288335,0.7415746958314667,0.6464344832743875,0.27806462478685956,0.6022039091922147,0.2522783122813893,0.6971042709500016,0.7286761770136996,0.04208407503908853,0.31208281579219593,0.552041180167722,0.6508650302750626,0.47562619229048375,0.9568347719047334,0.5976494315131666,0.4755070898229573
99,6.599030868167202,0.8239741698020805,0.5450932863556118,0.09622377874788918,0.7356128049540422,0.6352385496111037,0.3715678193055287,0.5912917614315883,0.2485790551019317,0.6409781404609801,0.7116628137972678,0.03497124149392277,0.533861763715832,0.5208421161478182,0.6350092814118732,0.6449673056705577,0.908892185882379,0.6144427844903063,0.27435989481165396,0.8106206357745577,0.33511856151885905,0.12230103648404039,0.7380192566918763,0.6507799604293245,0.2631391982797669,0.595061543491467,0.25089397667695623,0.6946055974126197,0.7185915763765847,0.037760847802328905,0.3136592655388776,0.5468231497082132,0.6501297807584412,0.4500983947904101,0.9606983969000075,0.5993871261965563,0.4854331567521647
100,6.665687745623437,0.8241599500269977,0.550900187746904,0.0953175393528722,0.7366986356296461,0.6348009995628454,0.37160572710694434,0.5879249501494517,0.2480631858358865,0.6440845114608862,0.7117582319376251,0.02977105425985837,0.5588044225693454,0.5159398345713155,0.6325935066343203,0.6468934202276694,0.9218076717024242,0.6125146420018825,0.29721457204782475,0.8222387790893116,0.26914028460272843,0.1419667079981149,0.7367791167106177,0.6511170608803859,0.29478978121788396,0.592954578325736,0.24981874834576878,0.6995848008442194,0.7163728996587019,0.03170560419191348,0.31428458682761695,0.5368685649135128,0.6434755568417079,0.5223223204923623,0.9635867126295642,0.6004938380155032,0.4988970005222762
101,6.732344623079671,0.824113917358024,0.5548950526366406,0.09790143263633905,0.7355181401664671,0.6372299664822466,0.38159254434157663,0.5902825775359433,0.2464382243355183,0.6529293404118425,0.7120642112253016,0.02550106577827282,0.5455790459728804,0.5125523828319182,0.6308420253277505,0.6593261070317449,0.9062359175018625,0.6151459313406114,0.27813049607724755,0.8225509691408952,0.3284087986508107,0.13006353973833568,0.7346489732429143,0.6540920410955136,0.31146806283403317,0.595287515581121,0.249779971330004,0.6987942368545748,0.7143263399181542,0.026735638846492195,0.29862937444103643,0.5289476574499142,0.6386852578093344,0.5769618817578119,0.9658147650964798,0.6005244887855105,0.4753876502282305
102,6.799001500535906,0.8244548416195736,0.44435576191853177,0.116808190085855,0.7377066592927501,0.638273419825812,0.3537747372583489,0.5913582350901254,0.2497048053900455,0.6239488161481386,0.7157529748724227,0.023635209636916697,0.5814596891098474,0.5108979958575145,0.6308797798538752,0.6979856377654411,0.8954070799296822,0.6181845145999244,0.253701137131459,0.8222324266570156,0.263993624024816,0.14226415931771474,0.7394615773331926,0.6530784825010446,0.28887068771210417,0.605530284929649,0.25273991377245353,0.6784906554825002,0.7151409649513385,0.023474510849146386,0.29937146396361103,0.5388008166185008,0.6461077106610722,0.49310042805754045,0.9673052039152576,0.6001844673940699,0.45001427729661336
103,6.86565837799214,0.8226989369438829,0.46714802258261595,0.11235539099642983,0.736444614772457,0.6424015775430838,0.32423457180626714,0.5971035048239619,0.2546774128087405,0.63271322543438,0.7214245563543896,0.020959880282107976,0.5640556657070521,0.514205349944526,0.6331431072540719,0.6931016115993769,0.8795902127222797,0.6103602232598346,0.2516721529769949,0.8201820385088401,0.322431960243565,0.12937267565401617,0.7388326099691237,0.6566549904762385,0.2916603469283351,0.6163001005557187,0.2583188295451082,0.6704511299615618,0.7163826913565176,0.02134832579394447,0.3333798511101589,0.5522162047092903,0.6546640811455876,0.4308719583136471,0.9370917603497659,0.5956735586793551,0.4168041876930799
104,6.9323152554483745,0.8217535146750404,0.48435006279189236,0.11271302883680147,0.7520295798337128,0.629275347003034,0.34971860985094333,0.6077839720148397,0.25819440317217857,0.644708189924683,0.7322191767531284,0.01848223644117434,0.5714747900767807,0.5219442355334712,0.6368444881111494,0.696861073863547,0.8998245473064249,0.6068639899939761,0.2522750411834758,0.8195877418223919,0.3670691438822605,0.12137277925946095,0.7485884325645324,0.6571611100529574,0.2609425521636779,0.6229283050463206,0.2610292339394313,0.6786790573505971,0.7240743947768035,0.018757989277941124,0.38128870831122286,0.5639811894945136,0.662554440346768,0.4142358321176078,0.9454639971355562,0.5971915464140042,0.39733108337551803
105,6.998972132904608,0.8225843770247614,0.49585278621068674,0.11524583784624323,0.7665485953931543,0.6118608794281414,0.3557289913506033,0.6240786065974675,0.26049522266439085,0.613322481362125,0.7457698601593692,0.016946925981302416,0.5196929152809528,0.5337992872953379,0.6417928712582677,0.7061269883251516,0.9160845776682907,0.6036316987395657,0.27132944380493496,0.8149463808778049,0.36667896813620393,0.10156506291479095,0.7602180756681726,0.6485378570632094,0.24743622833448847,0.633590840162087,0.2624391121919808,0.6424400396274259,0.7333607087726451,0.018571006224951853,0.3665332862233344,0.5821264379542535,0.6696237066963597,0.3880063846290991,0.9290503120501808,0.6070344361096275,0.3378084675934351
106,7.065629010360843,0.8252133737358981,0.5022407316426523,0.11162096868264187,0.779377775640848,0.5966853325899069,0.3563537717033007,0.6418890754635209,0.2654256757549563,0.5940913795217678,0.7570274486629263,0.016103131670025472,0.4962151905697941,0.5517766329574556,0.6460762323551249,0.6601235869674944,0.9292341987519117,0.600758821687728,0.25909051589370996,0.8162693004801371,0.36762685780898147,0.09550843381047427,0.7740027242941511,0.6253195863784118,0.28833067054715317,0.6429561677465825,0.26685453281846505,0.6287068277300779,0.7437418945785409,0.01760009906999406,0.3525530213908532,0.6026691193041376,0.6764133127196061,0.3933601104880083,0.9125970845286029,0.6091183592819891,0.28092928912968923
107,7.132285887817077,0.8294090875270791,0.507741057337132,0.11563362964238731,0.789450301529219,0.5852197389074663,0.34598788978009054,0.6614464124246497,0.269693166927665,0.556609709166273,0.7692923795770086,0.015259803251538664,0.4484177439055728,0.5769608499946571,0.6530873419136104,0.6118260445713253,0.9123962577365758,0.5883386500053642,0.24470436209202792,0.8205352124368747,0.3990195608550343,0.10333542818355704,0.7730710096393308,0.6062174091196667,0.25104579188558707,0.6511498930366826,0.2698583906972159,0.6056012749434618,0.7527754027172762,0.017340655235943293,0.32767280358443096,0.6159929271266597,0.6793568731676283,0.39089275190549755,0.897974617867786,0.5954417721385734,0.2814725870826363
108,7.198942765273312,0.8522731978323324,0.4933507211691594,0.09682033911940263,0.7985129942903919,0.5764824732358058,0.31928006101726397,0.6847887198292463,0.276189560426211,0.5644038709821578,0.7856613001497966,0.018771270645550085,0.48485798109705347,0.5978967811538678,0.6635980440211533,0.5940109946345687,0.8983479425257781,0.5810924941200446,0.2280018032293398,0.82418643210694,0.42669195464563636,0.10516249473514672,0.7849043398884361,0.5928265293007383,0.25470075494554245,0.6622225596357975,0.27626076389024645,0.6250262927819179,0.7605522289693226,0.01793904996096857,0.37235376372630946,0.6395359584272494,0.6850091577633812,0.4097929957653496,0.8861698806994107,0.5868254054351629,0.29802717049427985
109,7.265599642729546,0.8782773747941862,0.5107453996091251,0.09248154426095333,0.8062846652992569,0.5677724587293307,0.29878016641997424,0.70699579796499,0.28393604932859395,0.5382515385009667,0.7990312140204416,0.018171231733076727,0.45857742205568236,0.625814268261107,0.672730694852848,0.5389547890834332,0.8881284344153674,0.5728909392276152,0.20723579531517655,0.8178304455627188,0.42760004823456027,0.0877660251507959,0.7944127273390631,0.5814138046554955,0.22842194973632976,0.6745056473294571,0.2816356185966332,0.6361715254631748,0.7690925609922307,0.020436847750781122,0.3714806030964498,0.6593283254766934,0.6913486886870539,0.4109067192193201,0.8764712691873667,0.5770039954792644,0.26085444513565825
110,7.332256520185781,0.8791132557313451,0.5009179480194382,0.08476606832526085,0.8112814062697096,0.5527119066216024,0.2570791966220786,0.7258936149383067,0.28474049233305343,0.4860052918797987,0.8116130956822958,0.02588265277847684,0.4096400034452127,0.6524844243287342,0.6766417111099395,0.5095170038074113,0.8745596327747561,0.5533078924114501,0.18040920262024426,0.8130982058802594,0.432873350183565,0.07725760112005879,0.8008067092760357,0.5765374892276314,0.19842186939084755,0.6910088509781898,0.2823064079994837,0.5809763954041093,0.8103014359359659,0.04638582630510183,0.3162383305649475,0.6782595267982858,0.6976377144536714,0.4200219647499983,0.8701711440539645,0.5653930385121652,0.2261806262422127
111,7.398913397642015,0.9019103636678704,0.5182975703334278,0.08638600618904399,0.8167380280385338,0.5515182038861491,0.23773071281123562,0.7372875318928146,0.28572829336252126,0.44754909319927355,0.8169378502221367,0.12743480712497265,0.333813830452136,0.6795469104575552,0.6890385218573121,0.5032723106646424,0.8716514522525198,0.5493043077226476,0.1807509349941065,0.8067095389015952,0.4406222794853835,0.07499107833543149,0.8098440354239108,0.5699751610216925,0.1779816314289111,0.7105965853105974,0.28006266165692645,0.5158860135839534,0.8444158299354488,0.15253516565605046,0.2701199813779605,0.6983834426475826,0.7039645731513772,0.39839363586211723,0.8709627504711379,0.5596865120894868,0.21562234027294497
112,7.4655702750982496,0.917587637133332,0.5305783648376041,0.09305528093390121,0.8090596466930646,0.566732634760378,0.2043142476638826,0.7440785611473388,0.2894347391154473,0.40120459173719136,0.8184311996341914,0.21273678708333993,0.27162913842953984,0.7011440538825542,0.7008399898300575,0.48013611497115183,0.8382538171364885,0.5458294401356376,0.17860660152903002,0.8179773418146357,0.4598341301602673,0.07400187346012375,0.8218769697484305,0.5732458062694414,0.16354493168665077,0.7423132491406594,0.27820829239621986,0.4489647904051266,0.8717511068652293,0.23957349881207182,0.23914288692445856,0.7223441537915279,0.7093649721197346,0.38693483266277734,0.871619853620929,0.5557641270452467,0.20080737839625823
113,7.5322271525544835,0.9158310645635382,0.5349185028937955,0.09648432812303268,0.7896568035818687,0.5826668299495683,0.18698684346363326,0.7525855298680358,0.29231479816644235,0.35931220213254333,0.822036803598497,0.2776512040158846,0.22165326218968825,0.7157515997459054,0.7073828525932636,0.450847247136681,0.8122034956418691,0.5680284102589923,0.1621983230890497,0.795421817146777,0.4725407731948338,0.08393048687911814,0.8256322120139544,0.5843211871565139,0.14964639190970347,0.7667705521819429,0.2766745681535024,0.4007478542338151,0.8929698165949362,0.3088353556368767,0.22136337727523886,0.7461797902344554,0.7136780433696159,0.3633179850820194,0.8372256543200831,0.5513529684300207,0.21430362519015114
114,7.598884030010718,0.9306985182615484,0.5425203330729405,0.09915724729466409,0.7900326971799176,0.5912664419221485,0.16063258004534547,0.7590981241736645,0.2979527775685695,0.35808380492274006,0.825529361435011,0.33150162565396135,0.17981727126174132,0.7340364189759541,0.7132473784758255,0.4385259460552921,0.7999667993707036,0.5859909693265787,0.13831668740762587,0.7770453160945883,0.48261602500423134,0.09200628852158217,0.8257432917364077,0.5917330751562719,0.1331540657610773,0.7825121844480385,0.28192070086565163,0.38098265228353645,0.9096004245039764,0.3612486228922223,0.20140227413349981,0.7612459667014193,0.7177393883738239,0.3551399141505155,0.809499687827557,0.5493172570987529,0.22343619272223508
115,7.665540907466952,0.9244187150837871,0.5405656605890592,0.09805085627212502,0.7734389046502146,0.5803638605918571,0.17083704135694747,0.7637265178898045,0.3025034836324618,0.364778493227514,0.8304679828232409,0.2731960551356149,0.1861374831432737,0.7425309683335343,0.7184603014050807,0.4451864132201187,0.7826598542151909,0.5945448668690388,0.12172354849182222,0.7624104790643303,0.4892494939116187,0.09769685123610043,0.8358960302358974,0.5830778177376275,0.12554205614575378,0.7873494239385883,0.28673444358322264,0.36492264268940855,0.9231454513356641,0.4028903210623435,0.18205045102972695,0.7763679629554042,0.7208790064075248,0.3463516914808586,0.8203458363826511,0.5470951569019943,0.19642380559532957
116,7.732197784923187,0.9388893703176097,0.5467073488180797,0.10057794843494397,0.7798451812801388,0.5837815212127435,0.1505732122014256,0.7672593238623197,0.30543769171973595,0.35863789072191904,0.8294693102316761,0.3286848176650105,0.15207228449361618,0.7478733273706849,0.7217202264832565,0.43514636706634463,0.7975472058628449,0.5819231225563578,0.12785140051049115,0.8089443344080806,0.5091316670058209,0.09366268608369466,0.8369058967976658,0.5849987026688007,0.12175986942250437,0.7871255446859964,0.28980868790796,0.34702893494086406,0.9341605013120615,0.4358778686891693,0.15966600876203307,0.7802037243834885,0.7232397103483403,0.34038414430330877,0.8305017491193961,0.5453025994252515,0.1796620631940295
